,Unnamed: 0,drug_name,drug_link,drug_id
288,288,Acrivastine and pseudoephedrine,/mtm/acrivastine-and-pseudoephedrine.html,99-0
289,289,Actamin,/mtm/actamin.html,11-0
290,290,Actamin Maximum Strength,/cons/actamin-maximum-strength.html,11-0
291,291,Actemra,/actemra.html,3186-14316
292,292,Actemra (Tocilizumab Auto-Injectors),/cdi/actemra-tocilizumab-auto-injectors.html,3186-14316
293,293,Actemra (Tocilizumab (Intravenous)),/cdi/actemra-tocilizumab-intravenous.html,243-3197
294,294,Actemra (Tocilizumab Prefilled Syringes),/cdi/actemra-tocilizumab-prefilled-syringes.html,3186-14316
295,295,ACT Fluoride Rinse,/mtm/act-fluoride-rinse.html,0-0
296,296,Acthar,/cdi/acthar.html,747-4054
297,297,"Acthar Gel, H.P.",/mtm/acthar-gel-h-p.html,747-4054
298,298,ActHIB,/mtm/acthib.html,1225-723
299,299,Acthrel,/mtm/acthrel.html,9-0
300,300,Acticin,/mtm/acticin.html,0-0
301,301,Acticin Topical,/cons/acticin-topical.html,0-0
302,302,Acticlate,/cdi/acticlate.html,940-16719
303,303,Actidose,/pro/actidose.html,896-1617
304,304,Actidose-Aqua,/mtm/actidose-aqua.html,97-4250
305,305,Actidose/Sorbitol,/cdi/actidose-sorbitol.html,896-1617
306,306,Actifed,/actifed.html,0-0
307,307,Actifed Cold & Allergy,/mtm/actifed-cold-allergy.html,631-13484
308,308,Actifed Sinus Regular,/cons/actifed-sinus-regular.html,0-0
309,309,Actigall,/mtm/actigall.html,2281-1512
310,310,Actimmune,/mtm/actimmune.html,1362-811
311,311,Actimol Children's,/cons/actimol-children-s.html,11-15304
312,312,Actimol Infant,/cons/actimol-infant.html,11-15142
313,313,Actiprofen,/cons/actiprofen.html,7-0
314,314,Actiq,/actiq.html,1074-613
315,315,Actisite,/cons/actisite.html,86-0
316,316,Activase,/mtm/activase.html,194-1764
317,317,Activated Charcoal,/mtm/activated-charcoal.html,574-4977
318,318,Activated Charcoal Capsules and Tablets,/cdi/activated-charcoal-capsules-and-tablets.html,896-1617
319,319,Activated Charcoal Liquid,/cdi/activated-charcoal-liquid.html,896-1617
320,320,Active FE,/cdi/active-fe.html,11-0
321,321,Activella,/mtm/activella.html,1023-2539
322,322,Activella Oral,/cons/activella-oral.html,1023-2539
323,323,Active OB,/pro/active-ob.html,10-0
324,324,ACTIVE-PAC with Gabapentin,/pro/active-pac-with-gabapentin.html,0-0
325,325,Actonel,/actonel.html,2018-1303
326,326,Actonel with Calcium,/actonel_calcium.html,2018-1303
327,327,Actoplus Met,/actoplus_met.html,1574-2185
328,328,Actoplus Met XR,/mtm/actoplus-met-xr.html,1574-13794
329,329,Actos,/actos.html,1874-1213
330,330,Acuflex,/acuflex.html,79-2356
331,331,Acular,/mtm/acular.html,1416-840
332,332,Acular eent,/monograph/acular-eent.html,1416-840
333,333,Acular LS,/mtm/acular-ls.html,233-109
334,334,Acular PF,/cons/acular-pf.html,7-0
335,335,Acunistat-30 Injection System,/pro/acunistat-30-injection-system.html,0-0
336,336,Acunistat-60 Injection System,/pro/acunistat-60-injection-system.html,0-0
337,337,Acunivive 15 Injection System,/pro/acunivive-15-injection-system.html,11-0
338,338,Acunivive 30 Injection System,/pro/acunivive-30-injection-system.html,11-0
339,339,Acunivive 60 Injection System,/pro/acunivive-60-injection-system.html,11-0
340,340,Acunivive 90 Injection System,/pro/acunivive-90-injection-system.html,11-0
341,341,Acunol,/pro/acunol.html,0-0
342,342,Acuvail,/acuvail.html,1416-13959
343,343,Acyclovir,/acyclovir.html,921-486
344,344,Acyclovir Buccal mucosa,/cons/acyclovir-buccal-mucosa.html,921-486
345,345,Acyclovir Buccal Tablets,/cdi/acyclovir-buccal-tablets.html,921-486
346,346,Acyclovir Capsules,/pro/acyclovir-capsules.html,921-486
347,347,Acyclovir Capsules and Tablets,/cdi/acyclovir-capsules-and-tablets.html,921-486
348,348,Acyclovir Cream,/cdi/acyclovir-cream.html,101-0
349,349,Acyclovir and Hydrocortisone,/cdi/acyclovir-and-hydrocortisone.html,233-109
350,350,Acyclovir and hydrocortisone topical,/mtm/acyclovir-and-hydrocortisone-topical.html,233-109
351,351,Acyclovir and hydrocortisone Topical application,/cons/acyclovir-and-hydrocortisone-topical-application.html,233-109
352,352,Acyclovir injection,/mtm/acyclovir-injection.html,921-486
353,353,Acyclovir IV Infusion,/pro/acyclovir-iv-infusion.html,921-486
354,354,Acyclovir Ointment,/cdi/acyclovir-ointment.html,101-0
355,355,Acyclovir (Ophthalmic),/ppa/acyclovir-ophthalmic.html,0-0
356,356,"Acyclovir Oral, Intravenous",/cons/acyclovir-oral-intravenous.html,921-486
357,357,Acyclovir Oral Suspension,/pro/acyclovir-oral-suspension.html,921-486
358,358,Acyclovir Sodium,/monograph/acyclovir-sodium.html,921-486
359,359,Acyclovir Suspension,/cdi/acyclovir-suspension.html,921-486
360,360,Acyclovir (Systemic),/ppa/acyclovir-systemic.html,921-486
361,361,Acyclovir Tablets,/pro/acyclovir-tablets.html,921-486
362,362,Acyclovir topical,/mtm/acyclovir-topical.html,101-0
363,363,Acys-5,/cons/acys-5.html,97-4248
364,364,Aczone,/aczone.html,782-11015
365,365,Aczone Topical,/cons/aczone-topical.html,782-11015
366,366,Adacel,/adacel.html,910-12288
367,367,Adacel Intramuscular,/cons/adacel-intramuscular.html,910-12288
368,368,Adacel TDAP,/pro/adacel-tdap.html,1126-10720
369,369,Adagen,/mtm/adagen.html,1802-1966
370,370,Adalat CC,/adalat.html,1717-1076
371,371,Adalimumab,/mtm/adalimumab.html,102-0
372,372,Adalimumab-adbm Subcutaneous,/cons/adalimumab-adbm-subcutaneous.html,102-0
373,373,Adalimumab-atto Subcutaneous,/cons/adalimumab-atto-subcutaneous.html,102-0
374,374,Adalimumab Prefilled Pens and Syringes,/cdi/adalimumab-prefilled-pens-and-syringes.html,102-0
375,375,Adalimumab Subcutaneous,/cons/adalimumab-subcutaneous.html,102-0
376,376,Adalimumab Vials,/cdi/adalimumab-vials.html,102-0
377,377,Adapalene,/cdi/adapalene.html,103-0
378,378,Adapalene and Benzoyl Peroxide,/cdi/adapalene-and-benzoyl-peroxide.html,3099-0
379,379,Adapalene and Benzoyl Peroxide Gel,/pro/adapalene-and-benzoyl-peroxide-gel.html,3099-0
380,380,Adapalene and benzoyl peroxide topical,/mtm/adapalene-and-benzoyl-peroxide-topical.html,3099-0
381,381,Adapalene and benzoyl peroxide Topical application,/cons/adapalene-and-benzoyl-peroxide-topical-application.html,3099-0
382,382,Adapalene Cream,/pro/adapalene-cream.html,103-0
383,383,Adapalene Lotion,/pro/adapalene-lotion.html,103-0
384,384,Adapalene Solution,/pro/adapalene-solution.html,103-0
385,385,Adapalene topical,/mtm/adapalene-topical.html,103-0
386,386,Adasuve,/adasuve.html,3186-14316
387,387,Adazin,/pro/adazin.html,0-0
388,388,Adcetris,/adcetris.html,3339-15410
389,389,Adcirca,/adcirca.html,2144-13840
390,390,A + D Cracked Skin Relief,/cdi/a-d-cracked-skin-relief.html,341-12636
391,391,Addamel N,/pro/addamel-n.html,658-16400
392,392,Addaprin,/cons/addaprin.html,7-0
393,393,Adderall,/adderall.html,233-109
394,394,Adderall XR,/mtm/adderall-xr.html,233-109
395,395,A+D Diaper Rash,/cdi/a-d-diaper-rash.html,0-0
396,396,Addyi,/addyi.html,190-1645
397,397,Adefovir,/mtm/adefovir.html,243-3224
398,398,Adefovir Dipivoxil,/pro/adefovir-dipivoxil.html,243-3224
399,399,Adempas,/adempas.html,3492-16353
400,400,Adempas Tablets,/pro/adempas-tablets.html,1176-695
401,401,Adenocard,/mtm/adenocard.html,105-35
402,402,Adenoscan,/mtm/adenoscan.html,105-3182
403,403,Adenosine,/mtm/adenosine.html,243-3224
404,404,Adenosine Intravenous,/cons/adenosine-intravenous.html,243-3224
405,405,Adenovirus Type 4 and Type 7 Vaccine Live Oral,/monograph/adenovirus-type-4-and-type-7-vaccine-live-oral.html,6-0
406,406,Adenovirus Vaccine,/monograph/adenovirus-vaccine.html,6-0
407,407,"Adenovirus vaccine, live",/cons/adenovirus-vaccine-live.html,0-0
408,408,Adequan IM,/pro/adequan-im.html,0-0
409,409,Adhansia XR,/mtm/adhansia-xr.html,1606-19073
410,410,Adipex,/cons/adipex.html,1851-4510
411,411,Adipex-P,/adipex.html,1851-4510
412,412,A&D Jr.,/cdi/a-d-jr.html,210-0
413,413,Adlyxin,/adlyxin.html,86-0
414,414,Adlyxin Starter Pack,/cdi/adlyxin-starter-pack.html,1061-15585
415,415,Admelog,/mtm/admelog.html,1349-18742
416,416,Admelog (Insulin Lispro (U-100) Cartridges and Pens),/cdi/admelog-insulin-lispro-u-100-cartridges-and-pens.html,243-13622
417,417,Admelog (Insulin Lispro (U-100) Vials),/cdi/admelog-insulin-lispro-u-100-vials.html,243-13622
418,418,A+D Original,/cdi/a-d-original.html,0-0
419,419,Ado-trastuzumab emtansine,/mtm/ado-trastuzumab-emtansine.html,3457-0
420,420,Ado-trastuzumab emtansine Intravenous,/cons/ado-trastuzumab-emtansine-intravenous.html,3457-0
421,421,Adoxa,/cdi/adoxa.html,190-1645
422,422,Adoxa CK,/cons/adoxa-ck.html,86-0
423,423,Adoxa Pak,/cons/adoxa-pak.html,86-0
424,424,Adoxa Pak 1/100,/cdi/adoxa-pak-1-100.html,86-0
425,425,Adoxa Pak 1/150,/cdi/adoxa-pak-1-150.html,86-0
426,426,Adoxa TT,/cons/adoxa-tt.html,940-12421
427,427,Adox Pak 2/100,/cdi/adox-pak-2-100.html,1403-828
428,428,Adrenaclick,/cons/adrenaclick.html,989-14526
429,429,Adrenal Extract,/npc/adrenal-extract.html,0-0
430,430,Adrenalin,/mtm/adrenalin.html,97-0
431,431,Adrenalin Chloride,/cons/adrenalin-chloride.html,989-11311
432,432,Adrenalin (Epinephrine Injection Solution),/cdi/adrenalin-epinephrine-injection-solution.html,97-0
433,433,Adrenalin (EPINEPHrine (Nasal)),/cdi/adrenalin-epinephrine-nasal.html,109-0
434,434,Adrenalin Injection,/cons/adrenalin-injection.html,97-0
435,435,Adrenal Super Boost,/pro/adrenal-super-boost.html,0-0
436,436,AdreView,/adreview.html,2953-13345
437,437,Adriamycin,/mtm/adriamycin.html,938-503
438,438,Adrucil,/cdi/adrucil.html,938-503
439,439,Adrucil injection,/mtm/adrucil-injection.html,938-503
440,440,Adsol Red Cell Preservation System,/pro/adsol-red-cell-preservation-system.html,0-0
441,441,A & D topical,/mtm/a-d-topical.html,0-0
442,442,Adult Nighttime Cold/Flu Relief - Cherry Flavor,/cons/adult-nighttime-cold-flu-relief-cherry-flavor.html,0-0
443,443,Adult Nighttime Cold/Flu Relief - Original Flavor,/cons/adult-nighttime-cold-flu-relief-original-flavor.html,0-0
444,444,Advair,/advair.html,1126-657
445,445,Advair Diskus,/mtm/advair-diskus.html,1126-657
446,446,Advair Diskus 100/50,/cons/advair-diskus-100-50.html,1126-657
447,447,Advair Diskus 250/50,/cons/advair-diskus-250-50.html,1126-657
448,448,Advair Diskus 500/50,/cons/advair-diskus-500-50.html,1126-657
449,449,Advair HFA,/mtm/advair-hfa.html,1126-10720
450,450,Advair HFA 115/21,/cons/advair-hfa-115-21.html,1126-10720
451,451,Advair HFA 230/21,/cons/advair-hfa-230-21.html,1126-10720
452,452,Advair HFA 45/21,/cons/advair-hfa-45-21.html,1126-10720
453,453,Advair HFA Inhaler,/cdi/advair-hfa-inhaler.html,1126-10720
454,454,Advair Inhalation Aerosol,/cons/advair-inhalation-aerosol.html,1126-10720
455,455,Advanced AM/PM,/cdi/advanced-am-pm.html,1665-14381
456,456,Advanced Relief Eye Drops,/pro/advanced-relief-eye-drops.html,896-470
457,457,Advantage Multi for Dogs,/pro/advantage-multi-for-dogs.html,0-0
458,458,Advate,/advate.html,216-2408
459,459,Adventure First Aid Kit,/pro/adventure-first-aid-kit.html,0-0
460,460,Advicor,/cdi/advicor.html,1874-1213
461,461,Advil,/advil.html,190-1645
462,462,Advil Allergy & Congestion,/cdi/advil-allergy-congestion.html,7-0
463,463,Advil Allergy Sinus,/advil_allergy_sinus.html,1310-782
464,464,Advil Children's,/cons/advil-children-s.html,11-0
465,465,Advil Childrens Allergy Sinus,/mtm/advil-childrens-allergy-sinus.html,7-0
466,466,Advil Childrens Cold,/pro/advil-childrens-cold.html,71-0
467,467,Advil Cold & Sinus,/mtm/advil-cold-sinus.html,1310-782
468,468,Advil Cold and Sinus Caplets,/cdi/advil-cold-and-sinus-caplets.html,1310-782
469,469,Advil Cold and Sinus Liqui-Gel,/mtm/advil-cold-and-sinus-liqui-gel.html,1310-782
470,470,Advil Cold and Sinus Liqui-Gels,/cdi/advil-cold-and-sinus-liqui-gels.html,1310-782
471,471,Advil Congestion Relief,/cdi/advil-congestion-relief.html,190-1645
472,472,Advil Infants Concentrated Drops,/pro/advil-infants-concentrated-drops.html,2305-12322
473,473,Advil Liqui-Gels,/cdi/advil-liqui-gels.html,1310-782
474,474,Advil Migraine,/pro/advil-migraine.html,1310-2602
475,475,Advil Multi-Symptom Cold,/mtm/advil-multi-symptom-cold.html,1312-6931
476,476,Advil Pediatric,/cons/advil-pediatric.html,2305-12322
477,477,Advil PM,/mtm/advil-pm.html,1310-782
478,478,Advil PM Liqui-Gels,/mtm/advil-pm-liqui-gels.html,1310-782
479,479,Advil Sinus Congestion & Pain,/cdi/advil-sinus-congestion-pain.html,1310-782
480,480,Adynovate,/cdi/adynovate.html,216-17628
481,481,Adynovate recombinant,/mtm/adynovate-recombinant.html,216-17628
482,482,Adyphren,/pro/adyphren.html,0-0
483,483,Adyphren Amp,/pro/adyphren-amp.html,0-0
484,484,Adyphren Amp II,/pro/adyphren-amp-ii.html,0-0
485,485,Adyphren II,/pro/adyphren-ii.html,0-0
486,486,Adzenys ER,/mtm/adzenys-er.html,190-1644
487,487,Adzenys ER Oral Suspension,/pro/adzenys-er-oral-suspension.html,190-1644
488,488,Adzenys XR-ODT,/mtm/adzenys-xr-odt.html,190-1645
489,489,Aemcolo,/mtm/aemcolo.html,3976-18998
490,490,Aerobid,/cons/aerobid.html,1102-635
491,491,Aerobid-M,/cons/aerobid-m.html,1102-636
492,492,Aero Otic HC,/cdi/aero-otic-hc.html,0-0
493,493,Aerospan,/mtm/aerospan.html,1102-2522
494,494,Aerrane Inhalation Anesthetic,/pro/aerrane-inhalation-anesthetic.html,0-0
495,495,Afatinib,/mtm/afatinib.html,938-503
496,496,Afatinib Dimaleate,/monograph/afatinib-dimaleate.html,938-503
497,497,Afeditab CR,/cons/afeditab-cr.html,1717-2997
498,498,Afinitor,/afinitor.html,3126-13750
499,499,Afinitor Disperz,/mtm/afinitor-disperz.html,3126-15860
500,500,AFirm 1X,/cdi/afirm-1x.html,0-0
501,501,AFirm 2X,/cdi/afirm-2x.html,0-0
502,502,AFirm 3X,/cdi/afirm-3x.html,0-0
503,503,Afirmelle,/cdi/afirmelle.html,9-0
504,504,A/Fish Oil,/mtm/a-fish-oil.html,2303-3729
505,505,Aflaxen,/cons/aflaxen.html,7-0
506,506,Aflexeryl-MC,/cdi/aflexeryl-mc.html,3443-18043
507,507,Aflibercept,/monograph/aflibercept.html,0-0
508,508,Aflibercept Injection,/cons/aflibercept-injection.html,0-0
509,509,Aflibercept ophthalmic,/mtm/aflibercept-ophthalmic.html,0-0
510,510,Afluria,/afluria.html,1337-12150
511,511,Afluria 2015-2016 Formula,/cons/afluria-2015-2016-formula.html,1337-12150
512,512,Afluria injection,/mtm/afluria-injection.html,1337-12150
513,513,Afluria Quadrivalent,/cdi/afluria-quadrivalent.html,71-0
514,514,A-Free Prenatal,/cdi/a-free-prenatal.html,2333-1544
515,515,Afrezza,/afrezza.html,1346-16905
516,516,African Basil,/npp/african-basil.html,0-0
517,517,African Mango,/npc/african-mango.html,0-0
518,518,African Mint,/npp/african-mint.html,0-0
519,519,Afrin,/mtm/afrin.html,2390-14036
520,520,Afrin 12 Hour,/cdi/afrin-12-hour.html,2390-16053
521,521,Afrin 4 Hour Extra Moisturizing,/mtm/afrin-4-hour-extra-moisturizing.html,1126-657
522,522,Afrin Childrens,/cdi/afrin-childrens.html,2574-15969
523,523,Afrin Menthol Spray,/cdi/afrin-menthol-spray.html,11-0
524,524,Afrin Nasal Spray,/cdi/afrin-nasal-spray.html,2390-16053
525,525,Afrin NoDrip Extra Moisture,/cdi/afrin-nodrip-extra-moisture.html,2390-14036
526,526,Afrin NoDrip Original,/cdi/afrin-nodrip-original.html,2390-16055
527,527,Afrin No Drip Sinus,/mtm/afrin-no-drip-sinus.html,2390-16058
528,528,Afrin Saline Nasal Mist,/cdi/afrin-saline-nasal-mist.html,0-0
529,529,Afrin Sinus,/cdi/afrin-sinus.html,1310-782
530,530,Afstyla,/cdi/afstyla.html,216-18027
531,531,Afstyla recombinant,/mtm/afstyla-recombinant.html,216-18027
532,532,Aftate,/cdi/aftate.html,0-0
533,533,Aftate Topical,/cons/aftate-topical.html,0-0
534,534,Aftera,/cdi/aftera.html,9-0
535,535,Aftertest Topical Pain Relief,/cdi/aftertest-topical-pain-relief.html,2339-0
536,536,Agalsidase beta,/mtm/agalsidase-beta.html,106-0
537,537,Agalsidase beta Intravenous,/cons/agalsidase-beta-intravenous.html,106-0
538,538,Agenerase,/pro/agenerase.html,2-0
539,539,Aggrastat,/mtm/aggrastat.html,2204-2341
540,540,Aggrenox,/aggrenox.html,1310-782
541,541,AgonEaze,/cons/agoneaze.html,11-0
542,542,A-G Profen,/cons/a-g-profen.html,1310-15135
543,543,Agri-Cillin,/pro/agri-cillin.html,0-0
544,544,Agriflu,/agriflu.html,1337-14311
545,545,Agriflu injection,/mtm/agriflu-injection.html,1337-14311
546,546,Agri-Mectin,/pro/agri-mectin.html,0-0
547,547,Agri-Mectin Injection,/pro/agri-mectin-injection.html,0-0
548,548,Agrimony,/npp/agrimony.html,0-0
549,549,Agrylin,/mtm/agrylin.html,204-92
550,550,AHCC,/npp/ahcc.html,0-0
551,551,AH-Chew II,/mtm/ah-chew-ii.html,3321-0
552,552,AHFS DI Essentials - Abbreviation List,/monograph/ahfs-di-essentials-abbreviation-list.html,0-0
553,553,AHFS DI Essentials Users Guide,/monograph/ahfs-di-essentials-users-guide.html,0-0
554,554,Ahist,/cdi/ahist.html,1690-2475
555,555,A-Hydrocort,/cons/a-hydrocort.html,1879-10044
556,556,Aimovig,/aimovig.html,0-0
557,557,Air,/pro/air.html,167-0
558,558,Airacof,/pro/airacof.html,1-0
559,559,Airavite,/cdi/airavite.html,210-0
560,560,Air Compressed,/pro/air-compressed.html,167-0
561,561,AirDuo RespiClick,/mtm/airduo-respiclick.html,233-109
562,562,"Air, Oxygen and Nitrogen Gas",/pro/air-oxygen-and-nitrogen-gas.html,0-0
563,563,Ajovy,/ajovy.html,0-0
564,564,Ajovy Injection,/pro/ajovy-injection.html,0-0
565,565,Ak-Chlor,/cons/ak-chlor.html,581-10026
566,566,AK-Con,/mtm/ak-con.html,1126-657
567,567,AK-Dilate,/mtm/ak-dilate.html,10-0
568,568,AK-Dilate Ophthalmic,/cons/ak-dilate-ophthalmic.html,10-0
569,569,AK-Dilate (Phenylephrine Eye Drops 10%),/cdi/ak-dilate-phenylephrine-eye-drops-10.html,10-0
570,570,AK-Dilate (Phenylephrine Eye Drops 2.5%),/cdi/ak-dilate-phenylephrine-eye-drops-2-5.html,10-0
571,571,AK-Fluor,/cdi/ak-fluor.html,190-1645
572,572,Akineton,/cons/akineton.html,233-109
573,573,Aklief,/aklief.html,0-0
574,574,AK-NaCl,/cons/ak-nacl.html,0-0
575,575,Akne-Mycin,/mtm/akne-mycin.html,0-0
576,576,Akne-mycin Ointment,/pro/akne-mycin-ointment.html,0-0
577,577,Akne-Mycin Topical,/cons/akne-mycin-topical.html,0-0
578,578,Akovaz,/cdi/akovaz.html,9-0
579,579,AK-Pentolate,/pro/ak-pentolate.html,96-0
580,580,AK-Pentolate Ophthalmic,/cons/ak-pentolate-ophthalmic.html,96-0
581,581,AK-Poly-Bac,/mtm/ak-poly-bac.html,0-0
582,582,AK-Pred,/cdi/ak-pred.html,1934-1246
583,583,Akten,/akten.html,0-0
584,584,Akten Gel,/pro/akten-gel.html,0-0
585,585,Aktipak,/pro/aktipak.html,356-18482
586,586,AK-Tob,/cdi/ak-tob.html,0-0
587,587,Akurza Topical,/cons/akurza-topical.html,103-0
588,588,Akwa Tears,/cdi/akwa-tears.html,0-0
589,589,Akynzeo,/akynzeo.html,938-503
590,590,Akynzeo for injection,/mtm/akynzeo-for-injection.html,1-0
591,591,Akynzeo (Fosnetupitant and Palonosetron),/cdi/akynzeo-fosnetupitant-and-palonosetron.html,1-0
592,592,Akynzeo Intravenous,/cons/akynzeo-intravenous.html,1-0
593,593,Akynzeo (Netupitant and Palonosetron),/cdi/akynzeo-netupitant-and-palonosetron.html,938-503
594,594,Ala-Cort,/mtm/ala-cort.html,9-0
595,595,Alagesic LQ,/cdi/alagesic-lq.html,3867-0
596,596,Alagesic LQ Syrup,/pro/alagesic-lq-syrup.html,3867-0
597,597,Ala-Hist AC,/cons/ala-hist-ac.html,0-0
598,598,Alahist CF,/mtm/alahist-cf.html,818-18777
599,599,Ala-Hist DHC,/cons/ala-hist-dhc.html,0-0
600,600,Alahist DM,/mtm/alahist-dm.html,3321-0
601,601,Ala Hist IR,/mtm/ala-hist-ir.html,3387-15659
602,602,Alahist LQ,/cdi/alahist-lq.html,3321-0
603,603,Ala Hist PE,/mtm/ala-hist-pe.html,3289-14998
604,604,Alamag (Aluminum Hydroxide and Magnesium Hydroxide Chewable Tablets),/cdi/alamag-aluminum-hydroxide-and-magnesium-hydroxide-chewable-tablets.html,11-0
605,605,Alamag (Aluminum Hydroxide and Magnesium Hydroxide Suspension),/cdi/alamag-aluminum-hydroxide-and-magnesium-hydroxide-suspension.html,11-0
606,606,Alamast,/cons/alamast.html,0-0
607,607,Ala-Quin,/mtm/ala-quin.html,9-0
608,608,Ala Quin Cream,/pro/ala-quin-cream.html,9-0
609,609,Ala Scalp,/pro/ala-scalp.html,9-0
610,610,Ala-Scalp HP,/cons/ala-scalp-hp.html,782-11015
611,611,Ala-Seb-T,/cdi/ala-seb-t.html,103-0
612,612,Ala-Tet,/mtm/ala-tet.html,2173-2655
613,613,Alavert,/mtm/alavert.html,1126-657
614,614,Alavert Allergy and Sinus,/cdi/alavert-allergy-and-sinus.html,1487-9767
615,615,Alavert D-12,/mtm/alavert-d-12.html,1487-9767
616,616,Alavert-D 12-Hour,/cons/alavert-d-12-hour.html,0-0
617,617,Alavert D-12 Hour Allergy and Sinus,/pro/alavert-d-12-hour-allergy-and-sinus.html,1487-9767
618,618,Alaway,/mtm/alaway.html,0-0
619,619,Alaway Childrens Allergy,/cdi/alaway-childrens-allergy.html,0-0
620,620,Albac,/pro/albac.html,0-0
621,621,Albalon,/mtm/albalon.html,1686-4300
